Date,Ticker,Stage,Action,Close,Stop,Risk_Pct,RS20d,ADX,DI_Plus,DI_Minus,Trending,VolSpike,AvgVol,ExtCount,Notes
2026-05-10,EMN,Wedge Pop,BUY,77.29,73.37,5.1,-10.4,15.2,27.5,15.8,True,False,1199939,0,Crossed above 20 EMA after 8 days below
2026-05-10,LSPD,Wedge Pop,BUY,9.4,9.3,1.0,-10.4,16.3,28.0,21.7,True,False,893774,0,Crossed above 20 EMA after 3 days below
2026-05-10,PHR,Wedge Pop,BUY,9.65,9.46,2.0,-10.4,18.8,29.4,28.8,True,False,1509189,0,Crossed above 20 EMA after 12 days below
2026-05-10,SU,Wedge Pop,BUY,69.65,65.23,6.3,-10.4,22.8,35.7,17.5,True,False,3512809,1,Crossed above 20 EMA after 5 days below
2026-05-10,TPVG,Wedge Pop,BUY,5.48,5.3,3.3,-10.4,15.8,26.8,20.2,True,False,352201,0,Crossed above 20 EMA after 4 days below
2026-05-10,ADUS,Wedge Pop,BUY,98.44,96.41,2.1,-10.5,20.3,23.2,28.6,False,True,262135,0,Crossed above 20 EMA after 9 days below
2026-05-10,AVPT,Wedge Pop,BUY,10.56,10.0,5.3,-10.5,15.1,32.4,22.5,True,False,1376015,1,Crossed above 20 EMA after 6 days below
2026-05-10,OCS,Wedge Pop,BUY,27.75,27.18,2.1,-10.5,15.7,26.3,14.9,True,False,390160,0,Crossed above 20 EMA after 4 days below
2026-05-10,TECH,Wedge Pop,BUY,56.68,55.39,2.3,-10.5,21.8,25.8,24.9,True,True,1963863,0,Crossed above 20 EMA after 6 days below
2026-05-10,TRI,Wedge Pop,BUY,95.46,92.35,3.3,-10.5,15.6,31.0,17.1,True,True,1855425,0,Crossed above 20 EMA after 6 days below
2026-05-10,URBN,Wedge Pop,BUY,70.05,69.87,0.3,-10.5,16.3,19.0,18.4,True,False,1117897,0,Crossed above 20 EMA after 3 days below
2026-05-10,BRZE,Wedge Pop,BUY,24.33,22.69,6.8,-10.6,15.2,26.3,20.0,True,False,2874588,1,Crossed above 20 EMA after 3 days below
2026-05-10,CRBP,Wedge Pop,BUY,10.67,10.05,5.8,-10.6,26.2,25.6,12.9,True,False,271414,0,Crossed above 20 EMA after 3 days below
2026-05-10,EXPD,Wedge Pop,BUY,153.08,146.93,4.0,-10.6,20.8,28.2,23.8,True,True,1032146,0,Crossed above 20 EMA after 3 days below
2026-05-10,GAB,Wedge Pop,BUY,5.67,5.63,0.8,-10.6,16.6,26.6,20.0,True,False,1039275,0,Crossed above 20 EMA after 5 days below
2026-05-10,VLRS,Wedge Pop,BUY,7.48,7.48,0.0,-10.6,12.7,25.9,25.8,False,False,525276,0,Crossed above 20 EMA after 7 days below
2026-05-10,CTRE,Wedge Pop,BUY,39.34,38.86,1.2,-10.7,14.8,19.1,20.4,False,False,1884348,0,Crossed above 20 EMA after 4 days below
2026-05-10,FER,Wedge Pop,BUY,69.6,68.75,1.2,-10.7,14.5,31.3,29.6,False,False,1225073,0,Crossed above 20 EMA after 5 days below
2026-05-10,GRAL,Wedge Pop,BUY,54.4,52.42,3.6,-10.7,10.1,28.4,23.4,False,False,685826,1,Crossed above 20 EMA after 6 days below
2026-05-10,MDLZ,Wedge Pop,BUY,61.36,58.75,4.2,-10.7,17.5,29.6,16.0,True,False,7723171,1,Crossed above 20 EMA after 7 days below
2026-05-10,NRG,Wedge Pop,BUY,157.43,156.96,0.3,-10.7,14.9,23.1,25.0,False,False,2442602,0,Crossed above 20 EMA after 8 days below
2026-05-10,ATI,Wedge Pop,BUY,155.35,154.18,0.8,-10.8,17.2,16.0,23.1,False,False,1709592,0,Crossed above 20 EMA after 7 days below
2026-05-10,BRSP,Wedge Pop,BUY,5.9,5.87,0.6,-10.8,21.3,21.9,18.4,True,False,738249,0,Crossed above 20 EMA after 3 days below
2026-05-10,JBTM,Wedge Pop,BUY,131.29,128.35,2.2,-10.8,19.1,31.9,28.1,True,True,418511,0,Crossed above 20 EMA after 9 days below
2026-05-10,TRMB,Wedge Pop,BUY,68.37,67.29,1.6,-10.8,10.8,27.4,20.9,False,False,1507117,0,Crossed above 20 EMA after 3 days below
2026-05-10,ADSK,Wedge Pop,BUY,249.43,239.72,3.9,-10.9,15.7,28.1,22.2,True,False,1902188,0,Crossed above 20 EMA after 8 days below
2026-05-10,CHRD,Wedge Pop,BUY,149.16,138.53,7.1,-10.9,19.5,35.0,20.2,True,False,877645,1,Crossed above 20 EMA after 5 days below
2026-05-10,MQY,Wedge Pop,BUY,11.45,11.35,0.9,-10.9,21.0,23.8,25.6,False,False,374215,0,Crossed above 20 EMA after 4 days below
2026-05-10,RGNX,Wedge Pop,BUY,9.22,8.95,2.9,-11.0,12.6,24.5,20.5,False,False,545559,0,Crossed above 20 EMA after 5 days below
2026-05-10,WMB,Wedge Pop,BUY,76.12,73.08,4.0,-11.0,18.2,30.2,13.5,True,False,5721713,0,Crossed above 20 EMA after 10 days below
2026-05-10,ADBE,Wedge Pop,BUY,255.62,246.22,3.7,-11.2,19.7,22.2,19.9,True,False,5488162,0,Crossed above 20 EMA after 6 days below
2026-05-10,DVA,Wedge Pop,BUY,157.04,151.75,3.4,-11.2,13.1,21.0,20.3,False,True,612290,0,Crossed above 20 EMA after 7 days below
2026-05-10,MDB,Wedge Pop,BUY,266.68,257.59,3.4,-11.2,16.5,24.5,24.0,True,False,1553975,0,Crossed above 20 EMA after 5 days below
2026-05-10,RVTY,Wedge Pop,BUY,92.3,88.89,3.7,-11.2,18.6,28.6,27.1,True,True,1072757,0,Crossed above 20 EMA after 8 days below
2026-05-10,TBBB,Wedge Pop,BUY,38.2,36.75,3.8,-11.2,12.5,24.1,20.9,False,False,321437,0,Crossed above 20 EMA after 6 days below
2026-05-10,VTR,Wedge Pop,BUY,86.78,85.17,1.9,-11.2,18.5,22.2,19.8,True,False,4046996,0,Crossed above 20 EMA after 3 days below
2026-05-10,WES,Wedge Pop,BUY,42.77,41.58,2.8,-11.2,12.9,25.8,14.5,False,False,1553149,0,Crossed above 20 EMA after 8 days below
2026-05-10,NNN,Wedge Pop,BUY,44.41,43.93,1.1,-11.3,19.4,18.2,23.6,False,False,1467432,0,Crossed above 20 EMA after 5 days below
2026-05-10,COGT,Wedge Pop,BUY,36.98,36.43,1.5,-11.4,7.3,16.4,17.4,False,False,1761029,0,Crossed above 20 EMA after 6 days below
2026-05-10,FRO,Wedge Pop,BUY,38.1,35.83,6.0,-11.4,21.3,32.2,16.9,True,False,2916036,0,Crossed above 20 EMA after 3 days below
2026-05-10,GBX,Wedge Pop,BUY,50.16,49.74,0.8,-11.4,18.5,23.6,23.5,True,False,576067,0,Crossed above 20 EMA after 13 days below
2026-05-10,GT,Wedge Pop,BUY,7.08,7.0,1.1,-11.4,15.3,19.1,21.5,False,False,7383269,0,Crossed above 20 EMA after 4 days below
2026-05-10,HALO,Wedge Pop,BUY,65.87,65.69,0.3,-11.4,18.3,23.1,22.9,True,False,1274024,0,Crossed above 20 EMA after 7 days below
2026-05-10,MANU,Wedge Pop,BUY,18.56,17.63,5.0,-11.4,15.6,29.5,14.9,True,False,256522,1,Crossed above 20 EMA after 6 days below
2026-05-10,UTI,Wedge Pop,BUY,38.62,36.73,4.9,-11.4,14.9,22.7,15.9,False,False,460868,0,Crossed above 20 EMA after 8 days below
2026-05-10,BOX,Wedge Pop,BUY,25.21,24.17,4.1,-11.5,12.1,27.8,20.2,False,False,2087156,0,Crossed above 20 EMA after 3 days below
2026-05-10,ORA,Wedge Pop,BUY,115.34,112.87,2.1,-11.5,11.4,22.6,22.1,False,False,756209,0,Crossed above 20 EMA after 4 days below
2026-05-10,BHC,Wedge Pop,BUY,5.64,5.6,0.7,-11.6,23.9,32.4,19.5,True,False,1577230,0,Crossed above 20 EMA after 4 days below
2026-05-10,CW,Wedge Pop,BUY,728.95,714.85,1.9,-11.6,12.5,20.9,20.7,False,False,217026,0,Crossed above 20 EMA after 3 days below
2026-05-10,PBA,Wedge Pop,BUY,46.29,44.44,4.0,-11.6,23.4,34.6,17.2,True,False,902249,1,Crossed above 20 EMA after 11 days below
2026-05-10,TIMB,Wedge Pop,BUY,27.1,26.22,3.2,-11.6,13.3,32.9,23.8,False,False,391928,0,Crossed above 20 EMA after 9 days below
2026-05-10,UL,Wedge Pop,BUY,58.42,58.38,0.1,-11.6,27.9,27.6,31.4,False,False,4198160,0,Crossed above 20 EMA after 13 days below
2026-05-10,AUB,Wedge Pop,BUY,37.84,37.48,1.0,-11.7,13.9,22.1,21.3,False,False,1004202,0,Crossed above 20 EMA after 3 days below
2026-05-10,HCKT,Wedge Pop,BUY,13.89,13.33,4.0,-11.7,18.7,28.1,21.1,True,False,223013,0,Crossed above 20 EMA after 7 days below
2026-05-10,EGY,Wedge Pop,BUY,6.52,6.18,5.2,-11.8,17.1,35.6,24.1,True,False,1448822,1,Crossed above 20 EMA after 6 days below
2026-05-10,LUV,Wedge Pop,BUY,39.71,39.34,0.9,-11.8,15.0,28.7,27.7,True,False,7110542,0,Crossed above 20 EMA after 9 days below
2026-05-10,MFG,Wedge Pop,BUY,8.53,8.4,1.6,-11.8,11.2,33.1,31.5,False,False,3847627,0,Crossed above 20 EMA after 5 days below
2026-05-10,STGW,Wedge Pop,BUY,6.64,6.58,0.9,-11.9,23.2,23.4,31.5,False,False,1371287,0,Crossed above 20 EMA after 4 days below
2026-05-10,VOD,Wedge Pop,BUY,15.74,15.52,1.4,-11.9,13.4,29.8,21.5,False,False,4031524,0,Crossed above 20 EMA after 3 days below
2026-05-10,AMLX,Wedge Pop,BUY,16.43,16.41,0.1,-12.0,21.7,25.4,19.4,True,False,1048879,0,Crossed above 20 EMA after 3 days below
2026-05-10,MYI,Wedge Pop,BUY,10.91,10.86,0.5,-12.0,22.6,24.8,21.6,True,False,344099,0,Crossed above 20 EMA after 4 days below
2026-05-10,NEE,Wedge Pop,BUY,96.28,94.2,2.2,-12.0,24.5,24.0,10.5,True,False,7908672,0,Crossed above 20 EMA after 8 days below
2026-05-10,VIA,Wedge Pop,BUY,16.57,16.07,3.0,-12.0,16.1,27.0,22.3,True,True,540155,1,Crossed above 20 EMA after 6 days below
2026-05-10,BJRI,Wedge Pop,BUY,38.28,37.68,1.6,-12.1,10.9,23.2,24.2,False,False,292754,0,Crossed above 20 EMA after 4 days below
2026-05-10,BOKF,Wedge Pop,BUY,134.76,133.19,1.2,-12.1,14.1,17.7,19.1,False,False,329306,0,Crossed above 20 EMA after 3 days below
2026-05-10,MLYS,Wedge Pop,BUY,29.28,27.79,5.1,-12.1,20.3,32.1,19.3,True,False,1012231,1,Crossed above 20 EMA after 5 days below
2026-05-10,SITC,Wedge Pop,BUY,5.61,5.5,1.9,-12.1,18.2,23.2,19.2,True,False,533926,0,Crossed above 20 EMA after 9 days below
2026-05-10,SMFG,Wedge Pop,BUY,21.2,20.79,1.9,-12.1,13.5,32.0,28.9,False,False,1826162,0,Crossed above 20 EMA after 5 days below
2026-05-10,TCBI,Wedge Pop,BUY,100.68,100.42,0.3,-12.1,15.7,16.6,23.4,False,False,427623,0,Crossed above 20 EMA after 4 days below
2026-05-10,VTS,Wedge Pop,BUY,18.87,18.53,1.8,-12.1,20.7,22.1,24.7,False,False,514236,0,Crossed above 20 EMA after 10 days below
2026-05-10,BKU,Wedge Pop,BUY,47.39,46.44,2.0,-12.2,13.8,19.6,19.8,False,False,933405,0,Crossed above 20 EMA after 4 days below
2026-05-10,CRC,Wedge Pop,BUY,70.13,66.38,5.3,-12.2,20.5,32.1,17.3,True,False,696532,0,Crossed above 20 EMA after 8 days below
2026-05-10,MASS,Wedge Pop,BUY,7.09,6.85,3.4,-12.3,15.8,19.5,17.2,True,True,245204,0,Crossed above 20 EMA after 7 days below
2026-05-10,OSK,Wedge Pop,BUY,153.27,150.42,1.9,-12.3,12.9,25.1,19.4,False,False,507876,0,Crossed above 20 EMA after 7 days below
2026-05-10,TXT,Wedge Pop,BUY,91.63,90.65,1.1,-12.3,20.7,28.4,18.2,True,False,1206725,1,Crossed above 20 EMA after 9 days below
2026-05-10,BRKR,Wedge Pop,BUY,38.01,37.32,1.8,-12.4,19.2,21.4,25.8,False,False,1900031,0,Crossed above 20 EMA after 7 days below
2026-05-10,BXSL,Wedge Pop,BUY,24.94,24.11,3.3,-12.4,14.7,25.2,18.9,False,False,2641470,0,Crossed above 20 EMA after 3 days below
2026-05-10,ERIC,Wedge Pop,BUY,11.93,11.56,3.1,-12.4,18.0,25.3,23.1,True,False,11815880,0,Crossed above 20 EMA after 8 days below
2026-05-10,MANH,Wedge Pop,BUY,141.15,137.22,2.8,-12.4,15.2,22.2,19.2,True,False,810049,1,Crossed above 20 EMA after 4 days below
2026-05-10,NAD,Wedge Pop,BUY,11.76,11.72,0.4,-12.4,14.3,21.9,24.8,False,False,604132,0,Crossed above 20 EMA after 3 days below
2026-05-10,PAA,Wedge Pop,BUY,22.58,21.98,2.7,-12.4,21.5,30.8,17.0,True,True,2998751,0,Crossed above 20 EMA after 10 days below
2026-05-10,PB,Wedge Pop,BUY,69.55,68.93,0.9,-12.4,14.5,14.2,14.3,False,False,863937,0,Crossed above 20 EMA after 3 days below
2026-05-10,RXST,Wedge Pop,BUY,7.26,7.16,1.4,-12.4,12.7,20.7,22.7,False,False,607273,0,Crossed above 20 EMA after 3 days below
2026-05-10,SNA,Wedge Pop,BUY,378.8,377.52,0.3,-12.4,15.3,20.0,17.6,True,False,395076,0,Crossed above 20 EMA after 4 days below
2026-05-10,LEO,Wedge Pop,BUY,6.39,6.33,1.0,-12.5,14.9,24.6,22.2,False,False,200955,0,Crossed above 20 EMA after 8 days below
2026-05-10,SBRA,Wedge Pop,BUY,20.38,20.27,0.6,-12.5,14.3,15.8,18.6,False,False,1813245,0,Crossed above 20 EMA after 4 days below
2026-05-10,XNCR,Wedge Pop,BUY,12.85,12.51,2.7,-12.5,20.9,31.8,17.2,True,False,734402,1,Crossed above 20 EMA after 4 days below
2026-05-10,ATRO,Wedge Pop,BUY,73.78,72.49,1.8,-12.6,17.7,18.3,23.9,False,False,395093,0,Crossed above 20 EMA after 6 days below
2026-05-10,DHT,Wedge Pop,BUY,19.1,18.21,4.7,-12.6,12.7,25.4,18.4,False,False,3286378,0,Crossed above 20 EMA after 6 days below
2026-05-10,VLO,Wedge Pop,BUY,253.45,241.46,4.7,-12.6,20.8,30.9,18.6,True,False,3027658,0,Crossed above 20 EMA after 7 days below
2026-05-10,NFBK,Wedge Pop,BUY,14.18,13.86,2.3,-12.7,17.6,28.5,20.3,True,False,216648,0,Crossed above 20 EMA after 3 days below
2026-05-10,ORLY,Wedge Pop,BUY,95.0,93.39,1.7,-12.7,13.6,27.0,18.9,False,False,4710802,1,Crossed above 20 EMA after 3 days below
2026-05-10,OTEX,Wedge Pop,BUY,23.48,22.75,3.1,-12.7,17.5,28.8,23.1,True,False,1655965,0,Crossed above 20 EMA after 7 days below
2026-05-10,SLDE,Wedge Pop,BUY,18.61,18.49,0.6,-12.7,16.2,26.9,16.1,True,False,1644360,0,Crossed above 20 EMA after 3 days below
2026-05-10,ADP,Wedge Pop,BUY,210.6,204.3,3.0,-12.8,25.6,28.2,22.0,True,False,3014331,1,Crossed above 20 EMA after 10 days below
2026-05-10,NEA,Wedge Pop,BUY,11.45,11.42,0.3,-12.8,14.9,19.3,24.3,False,False,804046,0,Crossed above 20 EMA after 3 days below
2026-05-10,XERS,Wedge Pop,BUY,6.23,6.07,2.6,-12.8,15.2,24.6,13.4,True,False,1312654,0,Crossed above 20 EMA after 3 days below
2026-05-10,UAL,Wedge Pop,BUY,93.67,93.03,0.7,-12.9,11.0,28.1,28.1,False,False,7760154,0,Crossed above 20 EMA after 9 days below
2026-05-10,O,Wedge Pop,BUY,63.57,63.47,0.2,-13.0,14.8,19.3,18.9,False,False,4570372,0,Crossed above 20 EMA after 4 days below
2026-05-10,PML,Wedge Pop,BUY,7.53,7.51,0.2,-13.0,14.5,21.8,27.9,False,True,359771,0,Crossed above 20 EMA after 5 days below
2026-05-10,TWFG,Wedge Pop,BUY,19.13,19.13,0.0,-13.0,15.2,17.9,20.3,False,False,246294,0,Crossed above 20 EMA after 6 days below
2026-05-10,AIG,Wedge Pop,BUY,78.47,76.29,2.8,-13.1,21.0,26.5,19.2,True,False,4336727,0,Crossed above 20 EMA after 7 days below
2026-05-10,CL,Wedge Pop,BUY,86.33,84.77,1.8,-13.1,18.6,24.5,15.2,True,False,5128618,0,Crossed above 20 EMA after 9 days below
2026-05-10,CTRA,Wedge Pop,BUY,35.63,34.01,4.6,-13.1,19.8,34.3,21.8,True,False,6881358,1,Crossed above 20 EMA after 7 days below
2026-05-10,DVN,Wedge Pop,BUY,50.99,48.6,4.7,-13.1,19.5,36.3,21.7,True,False,11445477,1,Crossed above 20 EMA after 7 days below
2026-05-10,FUBO,Wedge Pop,BUY,12.4,12.25,1.2,-13.1,19.6,37.5,24.5,True,False,1874402,1,Crossed above 20 EMA after 6 days below
2026-05-10,IMO,Wedge Pop,BUY,132.95,127.96,3.8,-13.1,21.8,30.1,21.0,True,False,476085,0,Crossed above 20 EMA after 9 days below
2026-05-10,INCY,Wedge Pop,BUY,97.47,96.18,1.3,-13.1,10.2,25.3,19.5,False,False,1350347,0,Crossed above 20 EMA after 3 days below
2026-05-10,IRON,Wedge Pop,BUY,67.59,67.42,0.3,-13.1,15.7,17.4,16.9,True,False,313389,0,Crossed above 20 EMA after 3 days below
2026-05-10,OTF,Wedge Pop,BUY,11.63,11.45,1.5,-13.2,15.8,24.8,26.8,False,False,1763571,0,Crossed above 20 EMA after 9 days below
2026-05-10,PAX,Wedge Pop,BUY,12.94,12.74,1.6,-13.2,26.5,22.9,15.3,True,False,716787,0,Crossed above 20 EMA after 4 days below
2026-05-10,SIBN,Wedge Pop,BUY,13.55,13.3,1.8,-13.2,21.5,21.8,26.0,False,False,623105,0,Crossed above 20 EMA after 6 days below
2026-05-10,XIFR,Wedge Pop,BUY,10.81,10.28,4.9,-13.2,14.8,24.5,17.2,False,True,735020,0,Crossed above 20 EMA after 11 days below
2026-05-10,BZ,Wedge Pop,BUY,13.84,13.73,0.8,-13.3,20.2,21.0,23.9,False,False,3446183,0,Crossed above 20 EMA after 10 days below
2026-05-10,KYTX,Wedge Pop,BUY,9.21,9.12,1.0,-13.3,16.2,20.7,15.3,True,False,1254340,0,Crossed above 20 EMA after 7 days below
2026-05-10,PRU,Wedge Pop,BUY,100.27,97.42,2.8,-13.3,16.9,25.1,19.5,True,False,2252573,0,Crossed above 20 EMA after 7 days below
2026-05-10,BY,Wedge Pop,BUY,32.96,32.67,0.9,-13.4,19.6,18.4,22.5,False,True,221517,0,Crossed above 20 EMA after 3 days below
2026-05-10,MGTX,Wedge Pop,BUY,9.75,9.39,3.7,-13.4,16.4,29.6,22.0,True,False,992488,0,Crossed above 20 EMA after 6 days below
2026-05-10,VIV,Wedge Pop,BUY,16.2,15.98,1.3,-13.4,13.4,27.9,24.2,False,False,1020213,0,Crossed above 20 EMA after 9 days below
2026-05-10,A,Wedge Pop,BUY,117.53,116.1,1.2,-13.5,21.3,23.1,23.7,False,False,1910500,0,Crossed above 20 EMA after 7 days below
2026-05-10,DAKT,Wedge Pop,BUY,19.71,19.63,0.4,-13.5,16.0,23.4,23.1,True,False,294107,0,Crossed above 20 EMA after 14 days below
2026-05-10,DSGX,Wedge Pop,BUY,72.62,72.05,0.8,-13.5,14.0,28.4,22.7,False,False,598044,0,Crossed above 20 EMA after 5 days below
2026-05-10,KYN,Wedge Pop,BUY,14.14,13.78,2.5,-13.5,20.1,29.8,18.2,True,False,476553,0,Crossed above 20 EMA after 11 days below
2026-05-10,NBTB,Wedge Pop,BUY,44.72,44.26,1.0,-13.5,19.9,24.2,26.0,False,False,226105,0,Crossed above 20 EMA after 5 days below
2026-05-10,PAHC,Wedge Pop,BUY,56.24,55.01,2.2,-13.5,13.7,22.8,22.6,False,False,238057,0,Crossed above 20 EMA after 10 days below
2026-05-10,PRGS,Wedge Pop,BUY,29.06,28.88,0.6,-13.5,21.1,24.8,28.2,False,False,967292,0,Crossed above 20 EMA after 8 days below
2026-05-10,AER,Wedge Pop,BUY,144.62,140.95,2.5,-13.6,23.0,21.1,28.9,False,False,1238451,0,Crossed above 20 EMA after 8 days below
2026-05-10,AQN,Wedge Pop,BUY,6.33,6.28,0.7,-13.6,10.4,19.8,19.7,False,False,3604065,0,Crossed above 20 EMA after 6 days below
2026-05-10,ENB,Wedge Pop,BUY,54.91,53.56,2.5,-13.6,23.5,26.8,15.5,True,False,3930241,0,Crossed above 20 EMA after 10 days below
2026-05-10,NTES,Wedge Pop,BUY,115.1,114.1,0.9,-13.6,18.4,29.3,27.8,True,False,645660,0,Crossed above 20 EMA after 8 days below
2026-05-10,OMC,Wedge Pop,BUY,77.64,76.65,1.3,-13.6,13.9,14.6,18.5,False,False,3943751,0,Crossed above 20 EMA after 6 days below
2026-05-10,AMT,Wedge Pop,BUY,178.12,178.01,0.1,-13.7,10.8,19.1,18.7,False,False,2900663,0,Crossed above 20 EMA after 3 days below
2026-05-10,EW,Wedge Pop,BUY,82.91,81.71,1.4,-13.7,11.6,23.2,23.3,False,False,5244098,0,Crossed above 20 EMA after 6 days below
2026-05-10,DIN,Wedge Pop,BUY,28.15,27.74,1.5,-13.8,16.8,20.1,23.4,False,False,318734,0,Crossed above 20 EMA after 7 days below
2026-05-10,LXU,Wedge Pop,BUY,15.3,14.6,4.6,-13.8,16.7,25.0,21.1,True,False,1338456,0,Crossed above 20 EMA after 6 days below
2026-05-10,QLYS,Wedge Pop,BUY,92.14,87.32,5.2,-13.8,19.1,22.7,19.1,True,False,925969,1,Crossed above 20 EMA after 11 days below
2026-05-10,VTOL,Wedge Pop,BUY,48.9,48.32,1.2,-13.8,27.6,26.2,10.6,True,False,215687,0,Crossed above 20 EMA after 3 days below
2026-05-10,NBIX,Wedge Pop,BUY,135.06,130.89,3.1,-13.9,13.2,23.7,15.2,False,False,1111595,0,Crossed above 20 EMA after 8 days below
2026-05-10,NTR,Wedge Pop,BUY,77.24,74.07,4.1,-13.9,14.1,29.5,21.5,False,False,2610856,0,Crossed above 20 EMA after 12 days below
2026-05-10,OSW,Wedge Pop,BUY,24.04,23.84,0.8,-13.9,14.0,25.5,25.4,False,False,815245,0,Crossed above 20 EMA after 4 days below
2026-05-10,GEN,Wedge Pop,BUY,19.71,19.47,1.2,-14.1,18.5,24.4,25.4,False,False,5856492,0,Crossed above 20 EMA after 8 days below
2026-05-10,OKE,Wedge Pop,BUY,90.02,88.14,2.1,-14.1,17.5,27.0,16.3,True,False,3934671,0,Crossed above 20 EMA after 8 days below
2026-05-10,SFM,Wedge Pop,BUY,78.75,75.72,3.8,-14.1,20.3,34.8,20.1,True,False,1975691,1,Crossed above 20 EMA after 13 days below
2026-05-10,KO,Wedge Pop,BUY,78.48,76.94,2.0,-14.2,17.9,26.2,18.0,True,False,12739815,0,Crossed above 20 EMA after 9 days below
2026-05-10,PAGP,Wedge Pop,BUY,24.21,23.64,2.4,-14.2,21.2,32.6,18.1,True,False,1818793,0,Crossed above 20 EMA after 10 days below
2026-05-10,ROIV,Wedge Pop,BUY,28.32,28.31,0.0,-14.2,11.9,23.4,22.5,False,False,4549376,0,Crossed above 20 EMA after 5 days below
2026-05-10,BG,Wedge Pop,BUY,130.38,125.56,3.7,-14.3,15.2,25.4,13.4,True,True,1487356,0,Crossed above 20 EMA after 7 days below
2026-05-10,DAR,Wedge Pop,BUY,64.84,61.38,5.3,-14.3,19.6,25.5,21.2,True,False,2882074,0,Crossed above 20 EMA after 4 days below
2026-05-10,SJM,Wedge Pop,BUY,96.69,96.31,0.4,-14.3,20.5,16.0,17.5,False,False,1799376,0,Crossed above 20 EMA after 7 days below
2026-05-10,TTEK,Wedge Pop,BUY,31.65,31.52,0.4,-14.3,15.6,24.4,17.2,True,False,2804060,0,Crossed above 20 EMA after 6 days below
2026-05-10,VIST,Wedge Pop,BUY,72.11,70.34,2.5,-14.3,19.8,26.9,18.9,True,False,1181320,1,Crossed above 20 EMA after 6 days below
2026-05-10,VKQ,Wedge Pop,BUY,9.66,9.65,0.1,-14.3,15.4,20.2,26.6,False,False,291777,0,Crossed above 20 EMA after 3 days below
2026-05-10,XENE,Wedge Pop,BUY,57.71,56.38,2.3,-14.3,25.7,25.9,16.1,True,False,823983,0,Crossed above 20 EMA after 8 days below
2026-05-10,FRME,Wedge Pop,BUY,40.55,40.13,1.0,-14.4,12.9,23.8,23.1,False,False,333666,0,Crossed above 20 EMA after 3 days below
2026-05-10,FTS,Wedge Pop,BUY,57.44,56.66,1.4,-14.4,15.1,25.2,13.1,True,False,700354,0,Crossed above 20 EMA after 6 days below
2026-05-10,HURN,Wedge Pop,BUY,132.22,128.99,2.4,-14.4,18.7,19.9,22.8,False,False,209800,0,Crossed above 20 EMA after 7 days below
2026-05-10,TTAN,Wedge Pop,BUY,63.91,62.4,2.4,-14.4,12.0,23.0,18.8,False,False,1018798,0,Crossed above 20 EMA after 9 days below
2026-05-10,TTE,Wedge Pop,BUY,93.6,90.31,3.5,-14.4,21.1,29.3,21.7,True,False,1946603,0,Crossed above 20 EMA after 5 days below
2026-05-10,CRM,Wedge Pop,BUY,186.99,181.96,2.7,-14.5,13.3,25.8,26.8,False,False,13264171,0,Crossed above 20 EMA after 9 days below
2026-05-10,XEL,Wedge Pop,BUY,81.45,80.25,1.5,-14.5,15.9,25.0,17.5,True,False,4464925,0,Crossed above 20 EMA after 9 days below
2026-05-10,ZS,Wedge Pop,BUY,141.36,136.8,3.2,-14.5,15.6,28.2,23.0,True,False,2868069,0,Crossed above 20 EMA after 12 days below
2026-05-10,BTI,Wedge Pop,BUY,59.4,57.9,2.5,-14.6,14.3,26.4,25.5,False,False,3584227,0,Crossed above 20 EMA after 10 days below
2026-05-10,D,Wedge Pop,BUY,62.99,62.66,0.5,-14.6,12.0,20.8,14.3,False,False,4352371,0,Crossed above 20 EMA after 6 days below
2026-05-10,EXLS,Wedge Pop,BUY,31.26,31.04,0.7,-14.6,13.3,23.9,20.9,False,False,2246157,0,Crossed above 20 EMA after 6 days below
2026-05-10,IONS,Wedge Pop,BUY,75.25,74.35,1.2,-14.6,16.8,23.3,15.0,True,False,1586144,0,Crossed above 20 EMA after 8 days below
2026-05-10,AMPY,Wedge Pop,BUY,6.26,6.01,4.0,-14.7,15.6,30.1,20.7,True,False,724789,1,Crossed above 20 EMA after 8 days below
2026-05-10,EBC,Wedge Pop,BUY,20.26,20.2,0.3,-14.7,17.4,17.1,22.8,False,False,2363251,0,Crossed above 20 EMA after 6 days below
2026-05-10,PAYX,Wedge Pop,BUY,92.85,91.76,1.2,-14.7,11.2,22.3,19.7,False,False,3090328,0,Crossed above 20 EMA after 7 days below
2026-05-10,USFD,Wedge Pop,BUY,91.93,91.76,0.2,-14.7,7.2,20.2,20.3,False,False,1828034,0,Crossed above 20 EMA after 6 days below
2026-05-10,BKD,Wedge Pop,BUY,14.03,13.93,0.7,-14.8,15.0,20.5,18.6,False,False,2739212,0,Crossed above 20 EMA after 7 days below
2026-05-10,MUFG,Wedge Pop,BUY,17.76,17.66,0.6,-14.8,12.8,31.0,29.3,False,False,2803882,0,Crossed above 20 EMA after 8 days below
2026-05-10,PSMT,Wedge Pop,BUY,156.56,156.02,0.3,-14.8,28.1,23.4,12.6,True,False,245671,0,Crossed above 20 EMA after 4 days below
2026-05-10,NTRA,Wedge Pop,BUY,206.77,203.94,1.4,-14.9,9.4,25.8,24.7,False,False,1292545,0,Crossed above 20 EMA after 4 days below
2026-05-10,OSBC,Wedge Pop,BUY,20.96,20.76,0.9,-14.9,22.9,22.2,27.5,False,False,446643,0,Crossed above 20 EMA after 6 days below
